Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-02-11,15.181488037109375,24.51239585876465,11.356215476989746,32.13676452636719,12.696030616760254,26.78995704650879,12.064178466796875,35.1745719909668,21.81998062133789
2013-02-12,15.189210891723633,24.578222274780273,11.446141242980957,32.27931213378906,12.653696060180664,26.761375427246094,12.116662979125977,35.13394546508789,21.90630531311035
2013-02-13,15.243246078491211,24.6660099029541,11.420445442199707,32.45354461669922,12.64946460723877,26.78995704650879,12.116662979125977,35.109580993652344,21.953794479370117
2013-02-14,15.193066596984863,24.87918472290039,11.458985328674316,32.50105285644531,12.615594863891602,26.84714698791504,12.018254280090332,35.18269729614258,21.96242904663086
2013-02-15,15.189210891723633,24.593889236450195,11.407601356506348,32.516902923583984,12.607132911682129,26.882875442504883,12.044499397277832,35.2639274597168,21.988319396972656
2013-02-19,15.123584747314453,24.87918472290039,11.516798973083496,32.754478454589844,12.691798210144043,27.154497146606445,12.14946460723877,35.4832763671875,22.07033920288086
2013-02-20,14.698982238769531,24.358776092529297,11.343368530273438,32.326820373535156,12.518227577209473,27.104461669921875,12.126502990722656,35.25580978393555,21.733652114868164
2013-02-21,14.563880920410156,24.18948745727539,11.253442764282227,32.0892448425293,12.416626930236816,27.190248489379883,12.074018478393555,35.093345642089844,21.552350997924805
2013-02-22,14.756879806518555,24.44341278076172,11.394758224487305,32.34266662597656,12.569028854370117,27.347490310668945,12.195388793945312,35.247676849365234,21.673215866088867
2013-02-25,14.417197227478027,23.803884506225586,11.086444854736328,31.677440643310547,12.39122200012207,26.97579574584961,12.087139129638672,34.85774612426758,21.336528778076172
2013-02-26,14.571602821350098,24.03900718688965,11.144251823425293,31.867509841918945,12.463191032409668,27.04012107849121,12.123218536376953,34.94710922241211,21.54804039001465
2013-02-27,14.830222129821777,24.405805587768555,11.317678451538086,32.46936798095703,12.569028854370117,27.240270614624023,12.234749794006348,35.328914642333984,21.87609100341797
2013-02-28,14.857240676879883,24.355640411376953,11.298408508300781,32.44561767578125,12.543625831604004,27.225975036621094,12.277382850646973,35.296417236328125,21.9840087890625
2013-03-01,14.864962577819824,24.386993408203125,11.330522537231445,32.390174865722656,12.564793586730957,27.318899154663086,12.300345420837402,35.56449508666992,22.035804748535156
2013-03-04,14.88426685333252,24.33369255065918,11.426873207092285,32.326820373535156,12.602897644042969,27.52617835998535,12.424993515014648,35.75946807861328,22.230043411254883
2013-03-05,14.984626770019531,24.49044418334961,11.523218154907227,32.78615951538086,12.776467323303223,27.619102478027344,12.490594863891602,36.06815719604492,22.454505920410156
2013-03-06,15.115862846374512,24.51865577697754,11.600297927856445,32.78615951538086,12.767997741699219,27.55476188659668,12.484031677246094,36.141265869140625,22.437244415283203
2013-03-07,15.158326148986816,24.644054412841797,11.683801651000977,32.80991744995117,12.79763412475586,27.55476188659668,12.42827033996582,36.11689758300781,22.476091384887695
2013-03-08,15.281845092773438,24.76319122314453,11.715916633605957,33.1187629699707,12.823039054870605,27.60481071472168,12.454512596130371,36.18187713623047,22.713491439819336
2013-03-11,15.36676025390625,24.77572250366211,11.805839538574219,33.22963333129883,12.852668762207031,27.633407592773438,12.484031677246094,36.36871337890625,22.769615173339844
2013-03-12,15.378349304199219,24.803943634033203,11.741604804992676,33.039581298828125,12.806100845336914,27.60481071472168,12.451231002807617,36.531185150146484,22.704862594604492
2013-03-13,15.339746475219727,24.747520446777344,11.773722648620605,33.197959899902344,12.79763412475586,27.676294326782227,12.506994247436523,36.539302825927734,22.830045700073242
